Date,Open,High,Low,Close,Adj Close,Volume,Stock
2022-08-28,1491.206787,1505.79,1430.55,1430.547363,1430.547363,12823572918,ETHUSD
2022-08-29,1430.439453,1556.31,1427.73,1553.037354,1553.037354,17965837488,ETHUSD
2022-08-30,1553.188965,1600.46,1480.83,1523.838867,1523.838867,21835784470,ETHUSD
2022-08-31,1524.286499,1612.36,1524.29,1553.684937,1553.684937,20591680941,ETHUSD
2022-09-01,1553.756348,1593.08,1520.19,1586.176758,1586.176758,16434276817,ETHUSD
2022-09-02,1586.017944,1643.18,1551.88,1577.220459,1577.220459,17708478709,ETHUSD
2022-09-03,1577.213745,1579.45,1541.67,1556.872681,1556.872681,9516825994,ETHUSD
2022-09-04,1556.895874,1578.01,1543.7,1577.641602,1577.641602,8884144998,ETHUSD
2022-09-05,1577.884033,1621.66,1559.78,1617.183228,1617.183228,13060541168,ETHUSD
2022-09-06,1617.240234,1680.6,1561.75,1561.748535,1561.748535,22946059125,ETHUSD
2022-09-07,1560.906738,1651.05,1500.01,1629.906372,1629.906372,19560363854,ETHUSD
2022-09-08,1629.805176,1655.06,1603.06,1635.347656,1635.347656,17621046717,ETHUSD
2022-09-09,1635.187744,1735.81,1632.84,1719.085449,1719.085449,20242323690,ETHUSD
2022-09-10,1718.961304,1784.5,1710.3,1776.203735,1776.203735,13130928217,ETHUSD
2022-09-11,1775.976074,1782.73,1730.16,1761.800049,1761.800049,12464301922,ETHUSD
2022-09-12,1762.084839,1778.16,1698.29,1713.765259,1713.765259,17688391310,ETHUSD
2022-09-13,1713.962524,1745.78,1564.03,1580.787964,1580.787964,23066821734,ETHUSD
2022-09-14,1574.858154,1642.16,1564.03,1634.755005,1634.755005,17897150206,ETHUSD
2022-09-15,1635.083008,1648.95,1466.14,1471.693481,1471.693481,26946275878,ETHUSD
2022-09-16,1471.928345,1480.56,1415.58,1432.447754,1432.447754,16764804299,ETHUSD
2022-09-17,1432.876465,1473.06,1415.04,1469.741699,1469.741699,10798098671,ETHUSD
2022-09-18,1469.705444,1469.71,1331.49,1335.329102,1335.329102,15762284723,ETHUSD
2022-09-19,1335.270752,1388.27,1287.42,1377.541382,1377.541382,18712714223,ETHUSD
2022-09-20,1377.619019,1381.97,1319.2,1324.388184,1324.388184,14722317220,ETHUSD
2022-09-21,1324.215576,1384.48,1229.43,1252.607788,1252.607788,20643507800,ETHUSD
2022-09-22,1251.567383,1336.16,1240.97,1327.680176,1327.680176,18461527259,ETHUSD
2022-09-23,1327.481201,1353.29,1270.2,1328.259521,1328.259521,18771106339,ETHUSD
2022-09-24,1328.244629,1346.26,1312.64,1317.993286,1317.993286,12098209717,ETHUSD
2022-09-25,1317.938477,1333.37,1275.63,1294.216797,1294.216797,11802651633,ETHUSD
2022-09-26,1294.386108,1335.53,1282.05,1335.32019,1335.32019,16034549271,ETHUSD
2022-09-27,1335.337036,1396.89,1308.99,1330.127686,1330.127686,17870598937,ETHUSD
2022-09-28,1329.541382,1351.96,1267.87,1337.410889,1337.410889,18994979566,ETHUSD
2022-09-29,1337.554443,1348.11,1293.19,1335.652344,1335.652344,13796915736,ETHUSD
2022-09-30,1335.646484,1368.74,1320.38,1327.978638,1327.978638,14250100093,ETHUSD
2022-10-01,1328.193726,1332.52,1306.1,1311.644409,1311.644409,6227961237,ETHUSD
2022-10-02,1311.753418,1316.33,1275.34,1276.093506,1276.093506,7578351650,ETHUSD
2022-10-03,1276.163452,1326.55,1271.15,1323.439209,1323.439209,10153070907,ETHUSD
2022-10-04,1323.27832,1364.97,1320.08,1362.126587,1362.126587,10139774963,ETHUSD
2022-10-05,1361.9729,1362.45,1320.86,1352.837158,1352.837158,9774451820,ETHUSD
2022-10-06,1352.806641,1380.4,1349.45,1351.709473,1351.709473,12033514861,ETHUSD
2022-10-07,1351.836426,1359.33,1321.75,1332.516968,1332.516968,10061619355,ETHUSD
2022-10-08,1332.371338,1335.95,1307.07,1315.500488,1315.500488,5804676208,ETHUSD
2022-10-09,1315.460205,1327.67,1309.34,1322.604248,1322.604248,5486230123,ETHUSD
2022-10-10,1322.618652,1335.66,1291.34,1291.337646,1291.337646,8794491050,ETHUSD
2022-10-11,1291.109619,1296.27,1272.74,1279.575684,1279.575684,9274845260,ETHUSD
2022-10-12,1279.7323,1303.08,1277.53,1294.906372,1294.906372,8355638578,ETHUSD
2022-10-13,1294.917358,1297.56,1209.28,1288.123901,1288.123901,17499038202,ETHUSD
2022-10-14,1288.048706,1339.74,1285.38,1297.422119,1297.422119,13113767755,ETHUSD
2022-10-15,1297.305908,1300.75,1268.47,1274.871704,1274.871704,6798512624,ETHUSD
2022-10-16,1275.005493,1312.63,1275.01,1306.296631,1306.296631,7491625206,ETHUSD
2022-10-17,1306.30957,1335.65,1297.45,1331.713623,1331.713623,9401189650,ETHUSD
2022-10-18,1331.669922,1339.09,1291.66,1310.447021,1310.447021,10416747806,ETHUSD
2022-10-19,1310.56311,1312.44,1283.97,1285.744263,1285.744263,8350692785,ETHUSD
2022-10-20,1285.660278,1307.86,1275.32,1283.200928,1283.200928,9009111996,ETHUSD
2022-10-21,1283.18811,1305.08,1260.67,1299.946411,1299.946411,10412565245,ETHUSD
2022-10-22,1299.902344,1317.1,1295.95,1314.299194,1314.299194,7175324564,ETHUSD
2022-10-23,1314.249512,1367.76,1302.91,1363.447021,1363.447021,9909510925,ETHUSD
2022-10-24,1363.491821,1368.43,1327.85,1344.998535,1344.998535,13092820173,ETHUSD
2022-10-25,1344.711304,1509.99,1336.98,1461.665405,1461.665405,25367291294,ETHUSD
2022-10-26,1461.133179,1584.64,1460.43,1566.56665,1566.56665,32705548427,ETHUSD
2022-10-27,1566.841431,1574.4,1510.82,1514.374878,1514.374878,22813499245,ETHUSD
2022-10-28,1514.32312,1568.63,1493.87,1555.477905,1555.477905,19974623205,ETHUSD
2022-10-29,1555.274658,1652.38,1549.98,1619.698486,1619.698486,21618154775,ETHUSD
2022-10-30,1619.697876,1637.04,1579.49,1590.783325,1590.783325,13930073427,ETHUSD
2022-10-31,1590.481323,1630.45,1555.92,1572.714478,1572.714478,19306919714,ETHUSD
2022-11-01,1572.645386,1606.61,1568.1,1579.70459,1579.70459,14507311208,ETHUSD
2022-11-02,1579.497925,1613.41,1507.24,1519.711792,1519.711792,23254218281,ETHUSD
2022-11-03,1519.724854,1556.76,1517.1,1531.541748,1531.541748,14248351007,ETHUSD
2022-11-04,1531.397583,1661.33,1529.27,1645.093384,1645.093384,20806964347,ETHUSD
2022-11-05,1645.156494,1660.49,1625.96,1627.968018,1627.968018,11006973190,ETHUSD
2022-11-06,1627.901123,1634.13,1572.23,1572.234741,1572.234741,11632744705,ETHUSD
2022-11-07,1572.016968,1604.48,1550.42,1568.591309,1568.591309,15279963349,ETHUSD
2022-11-08,1568.32959,1574.8,1259.44,1332.835571,1332.835571,42048003440,ETHUSD
2022-11-09,1333.122437,1335.74,1083.29,1100.1698,1100.1698,38864492427,ETHUSD
2022-11-10,1100.107178,1341.79,1093.12,1299.4646,1299.4646,28581002122,ETHUSD
2022-11-11,1298.882446,1302.3,1211.33,1287.221069,1287.221069,20920539099,ETHUSD
2022-11-12,1287.438354,1288.15,1242.15,1255.268311,1255.268311,10964962767,ETHUSD
2022-11-13,1255.441284,1271.71,1208.52,1221.819214,1221.819214,10717455214,ETHUSD
2022-11-14,1221.895508,1284.22,1178.43,1241.604248,1241.604248,15028035663,ETHUSD
2022-11-15,1241.677734,1283.2,1238.69,1251.736206,1251.736206,11798011594,ETHUSD
2022-11-16,1251.808838,1264.49,1192.99,1215.602539,1215.602539,11939561598,ETHUSD
2022-11-17,1215.848633,1224.97,1189.15,1200.808594,1200.808594,9723646871,ETHUSD
2022-11-18,1200.802124,1226.74,1200.8,1212.300293,1212.300293,7979913378,ETHUSD
2022-11-19,1212.215454,1227.84,1200.48,1218.426758,1218.426758,5978745776,ETHUSD
2022-11-20,1218.436279,1224.08,1137.93,1142.466675,1142.466675,9651002684,ETHUSD
2022-11-21,1142.395752,1142.4,1084.86,1108.353027,1108.353027,14080099208,ETHUSD
2022-11-22,1107.895996,1136.44,1081.14,1135.173462,1135.173462,12040670755,ETHUSD
2022-11-23,1135.421509,1185,1130.02,1183.199585,1183.199585,11242676044,ETHUSD
2022-11-24,1183.345093,1211.63,1180.38,1203.983154,1203.983154,9706372376,ETHUSD
2022-11-25,1203.799438,1203.8,1174.82,1198.925903,1198.925903,5483308196,ETHUSD
2022-11-26,1198.790527,1227.04,1198.1,1205.897949,1205.897949,5074160558,ETHUSD
2022-11-27,1205.905273,1220.35,1195.04,1195.126953,1195.126953,4486976868,ETHUSD
2022-11-28,1194.960327,1198.74,1156.06,1170.086182,1170.086182,7275411870,ETHUSD
2022-11-29,1169.87439,1222.16,1163.48,1216.901245,1216.901245,7639405818,ETHUSD
2022-11-30,1216.928711,1302.04,1215.5,1295.688599,1295.688599,9836925304,ETHUSD
2022-12-01,1295.769531,1296,1267.71,1276.273926,1276.273926,6857935276,ETHUSD
2022-12-02,1276.328613,1294.3,1269.24,1294.303345,1294.303345,6213645709,ETHUSD
2022-12-03,1294.456543,1299.84,1241.43,1243.334839,1243.334839,5672609405,ETHUSD
2022-12-04,1243.219238,1281.49,1242.91,1280.256592,1280.256592,5174128454,ETHUSD
2022-12-05,1279.998901,1302.24,1252.47,1259.676758,1259.676758,6120359523,ETHUSD
2022-12-06,1259.854248,1271.92,1247.63,1271.653809,1271.653809,5089212680,ETHUSD
2022-12-07,1271.553101,1272.69,1224.45,1232.4375,1232.4375,5752205180,ETHUSD
2022-12-08,1232.451782,1286.23,1226.36,1281.116333,1281.116333,6227269815,ETHUSD
2022-12-09,1281.077271,1290.06,1260.82,1264.28479,1264.28479,5706183865,ETHUSD
2022-12-10,1264.375488,1279.53,1262.12,1266.384155,1266.384155,3282499999,ETHUSD
2022-12-11,1266.417847,1281.78,1260.66,1263.86853,1263.86853,3362005848,ETHUSD
2022-12-12,1263.573486,1275.61,1243.48,1274.619019,1274.619019,5151109364,ETHUSD
2022-12-13,1274.662476,1341.44,1258.47,1320.549194,1320.549194,8812883119,ETHUSD
2022-12-14,1320.688599,1346.17,1305.83,1309.328735,1309.328735,7830915428,ETHUSD
2022-12-15,1309.190796,1311.07,1262.69,1266.353882,1266.353882,6032859783,ETHUSD
2022-12-16,1266.460571,1278.16,1162.18,1168.259399,1168.259399,9297811507,ETHUSD
2022-12-17,1168.066772,1189.05,1165.41,1188.149536,1188.149536,5077258586,ETHUSD
2022-12-18,1188.12854,1194.21,1176.19,1184.71521,1184.71521,3350092519,ETHUSD
2022-12-19,1184.758301,1192.92,1160.38,1167.609863,1167.609863,4943628091,ETHUSD
2022-12-20,1167.88269,1224.09,1165.6,1217.703613,1217.703613,6684951715,ETHUSD
2022-12-21,1217.586426,1218.19,1206.44,1213.599976,1213.599976,4217182733,ETHUSD
2022-12-22,1213.672607,1221.99,1187.13,1218.182129,1218.182129,5297471739,ETHUSD
2022-12-23,1218.079346,1227,1215.99,1220.159424,1220.159424,4835831923,ETHUSD
2022-12-24,1220.11792,1224.91,1216.34,1221.14856,1221.14856,2626153345,ETHUSD
2022-12-25,1221.171509,1223.52,1203.72,1218.962036,1218.962036,3942720070,ETHUSD
2022-12-26,1218.920166,1226.97,1214.34,1226.974365,1226.974365,3282098400,ETHUSD
2022-12-27,1226.987061,1230.42,1205.9,1212.791626,1212.791626,4091530737,ETHUSD
2022-12-28,1212.736572,1213.13,1185.7,1189.986084,1189.986084,4991669631,ETHUSD
2022-12-29,1190.010132,1204.14,1188.36,1201.595337,1201.595337,4132233940,ETHUSD
2022-12-30,1201.56958,1202.03,1187.46,1199.232788,1199.232788,4055668253,ETHUSD
2022-12-31,1199.360107,1205.09,1194.2,1196.77124,1196.77124,3018513333,ETHUSD
2023-01-01,1196.713623,1203.48,1192.89,1200.964844,1200.964844,2399674550,ETHUSD
2023-01-02,1201.103271,1219.86,1195.21,1214.656616,1214.656616,3765758498,ETHUSD
2023-01-03,1214.744019,1219.1,1207.49,1214.778809,1214.778809,3392972131,ETHUSD
2023-01-04,1214.718628,1264.81,1213.17,1256.526611,1256.526611,6404416893,ETHUSD
2023-01-05,1256.484619,1258.57,1245.17,1250.438599,1250.438599,4001786456,ETHUSD
2023-01-06,1250.458984,1273.22,1240.95,1269.379028,1269.379028,4977252792,ETHUSD
2023-01-07,1269.4198,1270.6,1262.27,1264.270386,1264.270386,2565213548,ETHUSD
2023-01-08,1264.181885,1287.36,1260.23,1287.359497,1287.359497,3495088905,ETHUSD
2023-01-09,1287.450806,1342.14,1286.68,1321.53894,1321.53894,7990438824,ETHUSD
2023-01-10,1321.395508,1342.76,1318.53,1336.58606,1336.58606,5830173253,ETHUSD
2023-01-11,1336.486816,1387.93,1323.58,1387.932739,1387.932739,6314904311,ETHUSD
2023-01-12,1405.35144,1432.28,1378.42,1417.938477,1417.938477,12230193038,ETHUSD
2023-01-13,1417.946167,1461.67,1404.02,1451.614868,1451.614868,7684148212,ETHUSD
2023-01-14,1451.428467,1563.74,1450.99,1550.706909,1550.706909,15444626014,ETHUSD
2023-01-15,1550.731567,1556.95,1520.89,1552.479492,1552.479492,6774614499,ETHUSD
2023-01-16,1552.519287,1594.04,1529.57,1576.833496,1576.833496,8454485431,ETHUSD
2023-01-17,1577.107422,1594,1553.34,1567.846069,1567.846069,7599462786,ETHUSD
2023-01-18,1567.698975,1602.11,1509.42,1515.506958,1515.506958,10354880595,ETHUSD
2023-01-19,1515.249634,1557.97,1514.38,1552.556519,1552.556519,6432638856,ETHUSD
2023-01-20,1552.373657,1659.89,1544.92,1659.75415,1659.75415,8528894754,ETHUSD
2023-01-21,1659.706055,1674.18,1626.81,1627.118164,1627.118164,8859250310,ETHUSD
2023-01-22,1627.365967,1658.02,1612.09,1628.38208,1628.38208,7517988734,ETHUSD
2023-01-23,1628.550781,1641.22,1607.9,1628.251099,1628.251099,8264507375,ETHUSD
2023-01-24,1627.848267,1639.72,1551.39,1556.604248,1556.604248,8180274691,ETHUSD
2023-01-25,1556.807495,1632.24,1530.8,1611.71106,1611.71106,10598973448,ETHUSD
2023-01-26,1611.080933,1626.2,1586.6,1603.105957,1603.105957,8395315241,ETHUSD
2023-01-27,1603.080078,1617,1565.24,1598.156494,1598.156494,8124465373,ETHUSD
2023-01-28,1598.125366,1604.7,1565.39,1572.435059,1572.435059,5803653357,ETHUSD
2023-01-29,1572.629517,1653.72,1568.98,1646.15564,1646.15564,8801292300,ETHUSD
2023-01-30,1646.147705,1646.65,1546.66,1567.326538,1567.326538,9180418120,ETHUSD
2023-01-31,1567.419922,1598.52,1563.8,1586.5354,1586.5354,6585191019,ETHUSD
2023-02-01,1586.488159,1644.73,1566.86,1641.792725,1641.792725,8116969489,ETHUSD
2023-02-02,1641.365967,1704.46,1641.32,1643.241577,1643.241577,10558081069,ETHUSD
2023-02-03,1642.904663,1670.7,1634.22,1664.745605,1664.745605,8169519805,ETHUSD
2023-02-04,1664.47229,1690.1,1648.19,1667.059204,1667.059204,5843302512,ETHUSD
2023-02-05,1667.166504,1671.77,1616.39,1631.645874,1631.645874,6926696531,ETHUSD
2023-02-06,1631.645264,1653.72,1611.32,1616.24707,1616.24707,6919871886,ETHUSD
2023-02-07,1616.009644,1673.8,1614.86,1672.00354,1672.00354,8030277434,ETHUSD
2023-02-08,1671.905273,1688.53,1635.27,1650.716797,1650.716797,7806089579,ETHUSD
2023-02-09,1651.082275,1655.23,1537.18,1546.438232,1546.438232,10524969124,ETHUSD
2023-02-10,1546.596558,1553.33,1504.83,1514.869141,1514.869141,8397387897,ETHUSD
2023-02-11,1514.941895,1541.33,1510.15,1539.926758,1539.926758,5064007416,ETHUSD
2023-02-12,1539.776001,1545.55,1501.46,1515.033691,1515.033691,5319698775,ETHUSD
2023-02-13,1514.916992,1524.73,1470.02,1507.165894,1507.165894,9363855114,ETHUSD
2023-02-14,1506.992065,1562.03,1497.19,1556.875122,1556.875122,9249575045,ETHUSD
2023-02-15,1556.765137,1674.29,1545.69,1673.745972,1673.745972,10015035156,ETHUSD
2023-02-16,1673.867432,1732.8,1638.15,1640.067627,1640.067627,12704861676,ETHUSD
2023-02-17,1640.280151,1716.78,1636.17,1694.783325,1694.783325,9802443159,ETHUSD
2023-02-18,1694.741821,1705.31,1683.67,1691.819458,1691.819458,5491437195,ETHUSD
2023-02-19,1691.680176,1718.95,1673.91,1681.436157,1681.436157,6959144003,ETHUSD
2023-02-20,1682.337036,1716.49,1659.3,1702.675171,1702.675171,7703604237,ETHUSD
2023-02-21,1702.797852,1714.29,1642.4,1658.036377,1658.036377,8721608198,ETHUSD
2023-02-22,1658.140991,1664,1604.8,1643.231689,1643.231689,9189387004,ETHUSD
2023-02-23,1643.298584,1674.6,1632.57,1651.073853,1651.073853,9013236167,ETHUSD
2023-02-24,1650.895142,1661.09,1583.15,1608.373169,1608.373169,8909129423,ETHUSD
2023-02-25,1608.658325,1608.87,1567.63,1594.914917,1594.914917,5657686235,ETHUSD
2023-02-26,1594.761108,1645.27,1590.39,1640.817139,1640.817139,5727967432,ETHUSD
2023-02-27,1640.763672,1662.58,1615.39,1634.326416,1634.326416,7239824677,ETHUSD
2023-02-28,1634.502441,1644.44,1602.43,1605.895142,1605.895142,6323676957,ETHUSD
2023-03-01,1606.040405,1663.43,1601.55,1663.433716,1663.433716,7701847224,ETHUSD
2023-03-02,1663.549072,1672.05,1622.6,1647.319336,1647.319336,7080950926,ETHUSD
2023-03-03,1647.557739,1648.48,1552.45,1569.167603,1569.167603,9922240199,ETHUSD
2023-03-04,1569.278076,1575.64,1551.74,1566.92395,1566.92395,4389045367,ETHUSD
2023-03-05,1567.179321,1584.21,1559.95,1564.46875,1564.46875,5020886238,ETHUSD
2023-03-06,1564.383179,1579.46,1557.36,1567.398682,1567.398682,5245153345,ETHUSD
2023-03-07,1567.424683,1579.16,1543.13,1561.933105,1561.933105,6854058349,ETHUSD
2023-03-08,1561.977905,1568.18,1534.09,1534.088257,1534.088257,7130327525,ETHUSD
2023-03-09,1534.031616,1544.11,1423.26,1438.660767,1438.660767,9457897583,ETHUSD
2023-03-10,1438.760132,1438.76,1378.53,1429.158081,1429.158081,12665194936,ETHUSD
2023-03-11,1429.10083,1484.14,1428.72,1482.616699,1482.616699,14917080154,ETHUSD
2023-03-12,1482.431885,1607.15,1461.61,1590.292969,1590.292969,11480965122,ETHUSD
2023-03-13,1590.831177,1699.91,1572.07,1680.30896,1680.30896,15711468959,ETHUSD
2023-03-14,1680.295288,1779.92,1665.9,1703.50708,1703.50708,16159781303,ETHUSD
2023-03-15,1705.189941,1721.08,1616.63,1656.180542,1656.180542,12715339905,ETHUSD
